segment_name,confidence_assessment,pydub_avg_loudness_dBFS,pydub_silence_%,librosa_avg_RMS,librosa_silence_%,librosa_avg_pitch_Hz,WebRTC_VAD_speech_%,WebRTC_VAD_silence_%,parselmouth_mean_pitch_Hz,parselmouth_jitter,parselmouth_shimmer,mediapipe_mouth_openness_mean,mediapipe_mouth_openness_variance,mediapipe_eyebrow_height_mean,mediapipe_eyebrow_height_variance,mediapipe_frames_analyzed,deepface_most_frequent_emotion,deepface_angry,deepface_disgust,deepface_fear,deepface_happy,deepface_neutral,deepface_sad,deepface_surprise,openface_dominant_emotion_approx,openface_AU01_r,openface_AU02_r,openface_AU04_r,openface_AU05_r,openface_AU06_r,openface_AU07_r,openface_AU09_r,openface_AU10_r,openface_AU12_r,openface_AU14_r,openface_AU15_r,openface_AU17_r,openface_AU20_r,openface_AU23_r,openface_AU25_r,openface_AU26_r,openface_AU45_r,openface_happy,openface_surprised,openface_angry,openface_sad,mediapipe_left_hand_variability,mediapipe_right_hand_variability,mediapipe_avg_hand_movement_amplitude,mediapipe_valid_frames_analyzed,mediapipe_total_frames,mediapipe_coverage_%,wpm
UWKvpFZJwcE_seg001,3.0,-34.99,43.09,0.0377000011503696,26.75,1565.3499755859375,84.97,15.03,143.17,0.0265,0.1114,0.00354,1e-05,0.01884,2e-05,26.0,angry,38.5,0.0,3.8,11.5,15.4,30.8,0.0,surprised,0.497,0.239,0.631,0.074,0.355,1.151,0.123,0.676,0.152,0.373,0.367,0.81,0.305,0.359,0.689,0.888,0.218,0.152,0.735,0.631,0.367,0.01701,0.01812,0.19195,492.0,758.0,64.9,191.89
UWKvpFZJwcE_seg002,2.0,-32.58,31.86,0.0430999994277954,23.66,1547.68994140625,86.93,13.07,145.84,0.023,0.1142,0.00331,1e-05,0.0164,5e-05,27.0,angry,70.4,0.0,0.0,0.0,14.8,14.8,0.0,angry,0.326,0.137,0.715,0.059,0.558,1.542,0.096,0.67,0.164,0.37,0.451,0.662,0.351,0.206,0.596,0.688,0.254,0.164,0.463,0.715,0.451,0.01369,0.01111,0.19021,782.0,792.0,98.7,215.84
UWKvpFZJwcE_seg003,3.0,-35.17,40.31,0.0357999987900257,28.4,1626.4200439453125,83.15,16.85,140.53,0.0229,0.1099,0.00359,1e-05,0.02018,4e-05,27.0,angry,59.3,0.0,3.7,3.7,14.8,18.5,0.0,angry,0.426,0.106,0.715,0.073,0.612,1.667,0.102,0.71,0.209,0.27,0.618,0.874,0.278,0.198,0.565,0.65,0.21,0.209,0.532,0.715,0.618,0.02464,0.01908,0.20099,427.0,810.0,52.7,196.24
UWKvpFZJwcE_seg004,3.0,-46.04,68.45,0.0207000002264976,58.57,1606.8800048828125,53.41,46.59,132.46,0.0226,0.1127,0.00223,0.0,0.0136,3e-05,27.0,angry,70.4,3.7,0.0,3.7,3.7,18.5,0.0,surprised,1.186,0.582,1.013,0.045,0.469,1.639,0.084,0.573,0.171,0.428,0.454,1.025,0.372,0.598,0.931,1.112,0.232,0.171,1.768,1.013,0.454,0.02156,0.00429,0.21105,438.0,792.0,55.3,155.25
UWKvpFZJwcE_seg005,3.0,-38.76,57.78,0.0274000000208616,34.5,1545.47998046875,74.45,25.55,137.01,0.024,0.1111,0.00276,1e-05,0.01637,4e-05,27.0,angry,55.6,0.0,0.0,3.7,11.1,29.6,0.0,angry,0.443,0.268,1.199,0.141,0.608,1.615,0.108,0.654,0.192,0.324,0.427,1.035,0.291,0.57,0.867,0.951,0.247,0.192,0.711,1.199,0.427,0.02032,0.0089,0.24153,401.0,787.0,51.0,146.71
UWKvpFZJwcE_seg006,3.0,-33.84,37.93,0.0401999987661838,24.38,1638.0,83.6,16.4,147.03,0.0273,0.1131,0.00345,1e-05,0.01498,3e-05,27.0,angry,63.0,0.0,3.7,0.0,0.0,33.3,0.0,surprised,0.744,0.504,1.028,0.066,0.496,1.653,0.101,0.631,0.118,0.277,0.449,0.735,0.286,0.554,0.729,0.729,0.255,0.118,1.248,1.028,0.449,0.01091,0.00825,0.20969,592.0,796.0,74.4,224.18
UWKvpFZJwcE_seg007,2.0,-32.96,31.13,0.0399000011384487,21.85,1569.75,88.2,11.8,138.41,0.0229,0.1128,0.00435,2e-05,0.01832,5e-05,27.0,angry,55.6,3.7,7.4,7.4,7.4,18.5,0.0,angry,0.504,0.244,0.909,0.055,0.437,1.477,0.082,0.68,0.184,0.387,0.367,0.85,0.243,0.312,0.592,0.601,0.202,0.184,0.748,0.909,0.367,0.01578,0.01463,0.23086,357.0,794.0,45.0,196.41
UWKvpFZJwcE_seg008,3.0,-33.32,35.1,0.0445999987423419,27.36,1572.9599609375,82.79,17.21,139.91,0.0223,0.1144,0.00332,1e-05,0.01485,4e-05,26.0,angry,53.8,0.0,0.0,0.0,15.4,30.8,0.0,angry,0.342,0.112,0.994,0.098,0.398,1.387,0.056,0.749,0.123,0.317,0.34,0.703,0.237,0.281,0.536,0.785,0.151,0.123,0.454,0.994,0.34,0.03327,0.00862,0.24097,320.0,754.0,42.4,188.93
UWKvpFZJwcE_seg009,2.0,-35.53,41.78,0.0384999997913837,28.67,1635.1400146484375,79.55,20.45,145.23,0.0241,0.1135,0.00368,1e-05,0.01943,5e-05,26.0,angry,46.2,3.8,3.8,3.8,23.1,19.2,0.0,angry,0.324,0.148,0.712,0.086,0.38,1.455,0.07,0.597,0.112,0.303,0.354,0.59,0.262,0.176,0.496,0.58,0.221,0.112,0.472,0.712,0.354,0.02289,0.02012,0.21722,435.0,759.0,57.3,181.76
UWKvpFZJwcE_seg010,4.0,-34.15,44.17,0.0408999994397163,19.68,1629.7099609375,85.74,14.26,170.52,0.0204,0.1037,0.00476,2e-05,0.01934,4e-05,30.0,angry,60.0,0.0,6.7,0.0,6.7,26.7,0.0,angry,0.612,0.263,1.138,0.112,0.524,1.422,0.09,0.987,0.362,0.363,0.497,0.768,0.243,0.508,0.918,0.863,0.174,0.362,0.875,1.138,0.497,0.01642,0.0162,0.17794,492.0,899.0,54.7,168.47
UWKvpFZJwcE_seg011,3.0,-30.31,29.21,0.048200000077486,14.3,1528.7099609375,90.18,9.82,150.52,0.0223,0.1108,0.00354,1e-05,0.01652,6e-05,27.0,angry,70.4,3.7,0.0,0.0,7.4,18.5,0.0,angry,0.382,0.153,1.022,0.076,0.529,1.728,0.102,0.718,0.251,0.391,0.393,0.648,0.325,0.313,0.635,0.804,0.272,0.251,0.535,1.022,0.393,0.02358,0.01491,0.22008,638.0,787.0,81.1,217.21
UWKvpFZJwcE_seg012,2.0,-33.88,35.71,0.0388999991118907,25.31,1535.6800537109375,88.18,11.82,151.56,0.0245,0.1038,0.00419,1e-05,0.01996,5e-05,26.0,angry,84.6,0.0,0.0,0.0,0.0,15.4,0.0,angry,0.386,0.093,0.694,0.075,0.592,1.921,0.091,0.623,0.186,0.27,0.346,0.632,0.293,0.229,0.536,0.789,0.255,0.186,0.479,0.694,0.346,0.01168,0.02454,0.20501,399.0,768.0,52.0,220.63
UWKvpFZJwcE_seg013,3.0,-33.54,35.35,0.0397999994456768,24.39,1582.27001953125,85.93,14.07,142.49,0.0236,0.1167,0.00417,2e-05,0.01673,4e-05,27.0,angry,55.6,0.0,7.4,3.7,7.4,25.9,0.0,angry,0.281,0.161,0.763,0.077,0.518,1.749,0.103,0.655,0.173,0.265,0.387,0.618,0.329,0.274,0.599,0.782,0.228,0.173,0.442,0.763,0.387,0.01947,0.01424,0.17822,604.0,784.0,77.0,145.36
UWKvpFZJwcE_seg014,2.0,-33.89,37.78,0.0421999990940094,25.66,1589.469970703125,84.35,15.65,136.41,0.0246,0.1137,0.00373,1e-05,0.01746,3e-05,27.0,angry,66.7,0.0,3.7,0.0,11.1,18.5,0.0,angry,0.364,0.163,1.17,0.086,0.491,1.766,0.105,0.736,0.181,0.451,0.3,0.818,0.204,0.341,0.591,0.723,0.21,0.181,0.527,1.17,0.3,0.028,0.01892,0.21225,616.0,786.0,78.4,213.67
vNpmq6Ok-QQ_seg000,2.0,-45.4,60.91,0.0190999992191791,49.7,1500.9200439453125,69.64,30.36,241.17,0.0165,0.0895,0.00963,0.00011,0.04167,0.00015,26.0,sad,7.7,0.0,15.4,0.0,26.9,46.2,3.8,angry,0.171,0.074,0.709,0.043,0.023,0.401,0.201,0.261,0.201,0.117,0.413,0.738,0.279,0.343,0.579,1.126,0.288,0.201,0.244,0.709,0.413,0.00811,0.0075,0.17439,418.0,766.0,54.6,117.46
vNpmq6Ok-QQ_seg001,3.0,-46.55,61.25,0.0188999995589256,54.62,1545.969970703125,62.41,37.59,263.66,0.0198,0.093,0.01257,0.00013,0.04542,0.00042,30.0,sad,3.3,0.0,3.3,6.7,26.7,60.0,0.0,surprised,0.525,0.198,0.635,0.12,0.061,0.804,0.394,0.317,0.201,0.373,0.344,0.916,0.22,0.349,0.581,0.646,0.427,0.201,0.723,0.635,0.344,0.00168,0.00537,0.29894,278.0,876.0,31.7,116.41
vNpmq6Ok-QQ_seg002,3.0,-44.17,58.36,0.0217000003904104,50.69,1480.719970703125,76.62,23.38,266.92,0.0175,0.0905,0.0207,0.00038,0.06401,8e-05,30.0,sad,30.0,0.0,10.0,0.0,16.7,43.3,0.0,surprised,0.564,0.279,0.698,0.087,0.016,0.668,0.202,0.293,0.301,0.127,0.413,0.871,0.21,0.268,0.875,1.129,0.358,0.301,0.842,0.698,0.413,0.00261,0.00185,0.16445,542.0,882.0,61.5,110.51
vNpmq6Ok-QQ_seg003,2.0,-36.86,37.74,0.0271000005304813,28.52,1549.8499755859375,88.08,11.92,252.68,0.02,0.0974,0.02453,0.00021,0.06924,5e-05,26.0,sad,0.0,0.0,11.5,0.0,30.8,57.7,0.0,angry,0.399,0.213,1.095,0.077,0.024,0.342,0.154,0.272,0.104,0.233,0.346,0.78,0.23,0.17,0.609,0.731,0.266,0.104,0.612,1.095,0.346,0.00028,0.00042,0.1304,543.0,774.0,70.2,151.11
vNpmq6Ok-QQ_seg004,3.0,-42.6,54.78,0.0223999992012977,45.48,1562.4200439453125,74.83,25.17,282.82,0.0211,0.0956,0.02422,0.00021,0.06151,7e-05,27.0,sad,0.0,0.0,14.8,0.0,11.1,74.1,0.0,surprised,0.341,0.161,0.486,0.078,0.038,0.76,0.341,0.28,0.166,0.302,0.267,0.892,0.264,0.438,0.762,1.115,0.286,0.166,0.502,0.486,0.267,0.06787,0.07221,0.24329,64.0,784.0,8.2,141.54
vNpmq6Ok-QQ_seg005,4.0,-35.38,35.88,0.035300001502037,27.78,1541.9599609375,87.2,12.8,274.82,0.0193,0.0995,0.00826,3e-05,0.01976,1e-05,25.0,angry,40.0,0.0,4.0,24.0,12.0,16.0,4.0,angry,0.214,0.076,0.326,0.066,0.022,0.467,0.206,0.164,0.131,0.124,0.201,0.505,0.122,0.202,0.558,0.681,0.161,0.131,0.289,0.326,0.201,0.00548,0.013,0.29771,448.0,750.0,59.7,191.94
vNpmq6Ok-QQ_seg006,3.0,-36.25,37.38,0.0335999988019466,31.75,1576.7099609375,84.56,15.44,273.91,0.02,0.0991,0.01692,0.00023,0.03969,0.00028,27.0,sad,3.7,0.0,25.9,11.1,14.8,44.4,0.0,angry,0.287,0.115,0.604,0.049,0.063,0.552,0.405,0.464,0.561,0.108,0.395,0.658,0.219,0.179,0.619,0.986,0.203,0.561,0.402,0.604,0.395,0.0312,0.03152,0.22407,440.0,782.0,56.3,170.66
vNpmq6Ok-QQ_seg007,4.0,-38.42,44.2,0.0294000003486871,37.03,1591.72998046875,83.51,16.49,280.3,0.0206,0.0992,0.00844,4e-05,0.02266,7e-05,27.0,neutral,3.7,0.0,14.8,14.8,33.3,33.3,0.0,angry,0.301,0.152,0.57,0.085,0.133,0.586,0.247,0.344,0.363,0.254,0.456,1.013,0.364,0.5,0.658,0.778,0.196,0.363,0.453,0.57,0.456,0.0035,0.00404,0.19934,594.0,796.0,74.6,165.78
vNpmq6Ok-QQ_seg008,3.0,-37.28,37.46,0.0292000006884336,31.5,1576.06005859375,85.02,14.98,245.31,0.0213,0.1078,0.01941,0.00037,0.04874,0.00058,27.0,sad,3.7,0.0,11.1,7.4,22.2,55.6,0.0,angry,0.313,0.163,0.735,0.08,0.041,0.83,0.243,0.318,0.292,0.265,0.404,0.944,0.247,0.641,0.769,0.985,0.287,0.292,0.477,0.735,0.404,0.01053,0.00994,0.13327,451.0,806.0,56.0,213.95
vNpmq6Ok-QQ_seg009,3.0,-37.65,42.86,0.0252999998629093,33.67,1641.780029296875,89.79,10.21,273.01,0.0233,0.09,0.01309,0.00012,0.038,0.00011,27.0,sad,7.4,0.0,7.4,11.1,25.9,48.1,0.0,angry,0.412,0.145,0.95,0.076,0.034,0.385,0.163,0.311,0.407,0.283,0.404,0.822,0.203,0.34,0.555,0.778,0.251,0.407,0.557,0.95,0.404,0.00462,0.0131,0.14906,421.0,786.0,53.6,165.98
vNpmq6Ok-QQ_seg010,4.0,-31.78,22.44,0.0392999984323978,15.77,1813.7099609375,87.8,12.2,282.06,0.0197,0.0988,0.00847,7e-05,0.03431,0.00044,26.0,sad,0.0,0.0,15.4,3.8,19.2,61.5,0.0,angry,0.425,0.149,0.994,0.063,0.186,0.729,0.187,0.398,0.552,0.352,0.426,0.715,0.276,0.316,0.594,0.792,0.218,0.552,0.574,0.994,0.426,0.00723,0.03375,0.21164,272.0,756.0,36.0,126.94
vNpmq6Ok-QQ_seg011,4.0,-38.18,45.63,0.0308999996632337,34.24,1641.8800048828125,82.02,17.98,295.46,0.0207,0.1088,0.02368,0.0003,0.06499,0.00057,26.0,fear,3.8,0.0,30.8,3.8,30.8,30.8,0.0,angry,0.481,0.176,1.03,0.101,0.184,0.85,0.191,0.572,0.48,0.378,0.455,0.965,0.252,0.414,0.694,0.94,0.44,0.48,0.657,1.03,0.455,0.00419,0.0002,0.15569,236.0,772.0,30.6,126.25
vNpmq6Ok-QQ_seg013,3.0,-39.47,43.09,0.0239000003784894,32.72,1534.5,82.1,17.9,250.97,0.0222,0.1002,0.0283,0.00041,0.08659,0.00014,26.0,sad,0.0,0.0,7.7,0.0,30.8,61.5,0.0,angry,0.447,0.135,0.741,0.073,0.03,0.49,0.231,0.289,0.211,0.274,0.272,1.008,0.171,0.347,0.682,0.792,0.419,0.211,0.582,0.741,0.272,0.01721,0.02031,0.22714,330.0,758.0,43.5,174.09
vNpmq6Ok-QQ_seg014,3.0,-37.83,43.31,0.0277999993413686,32.24,1629.739990234375,85.17,14.83,273.01,0.0215,0.0941,0.03502,0.00032,0.08415,0.00011,27.0,sad,25.9,0.0,7.4,3.7,18.5,44.4,0.0,surprised,0.233,0.104,0.287,0.057,0.033,0.328,0.176,0.089,0.052,0.158,0.134,0.562,0.14,0.21,0.336,0.443,0.224,0.052,0.337,0.287,0.134,0.00675,0.00528,0.20402,301.0,784.0,38.4,172.14
vNpmq6Ok-QQ_seg016,3.0,-34.6,36.31,0.032600000500679,24.76,1685.5,91.67,8.33,269.23,0.0202,0.1035,0.00743,1e-05,0.01794,1e-05,27.0,sad,14.8,0.0,14.8,3.7,14.8,51.9,0.0,angry,0.497,0.067,0.669,0.066,0.086,0.481,0.102,0.262,0.649,0.154,0.166,0.992,0.249,0.079,0.443,0.604,0.23,0.649,0.564,0.669,0.166,0.00281,0.00763,0.21065,587.0,784.0,74.9,197.0
vNpmq6Ok-QQ_seg017,4.0,-31.41,26.34,0.0434000007808208,18.19,1881.27001953125,93.91,6.09,281.48,0.0225,0.0975,0.03106,0.00041,0.07648,0.00045,36.0,sad,5.6,0.0,11.1,5.6,25.0,52.8,0.0,surprised,0.269,0.139,0.324,0.045,0.075,0.546,0.167,0.183,0.141,0.155,0.21,0.385,0.152,0.197,0.416,0.48,0.199,0.141,0.407,0.324,0.21,0.00078,0.00066,0.12658,102.0,1072.0,9.5,110.52
vNpmq6Ok-QQ_seg018,4.0,-35.43,39.38,0.0302000008523464,27.23,1651.0999755859375,91.92,8.08,280.29,0.0225,0.1073,0.01377,0.00018,0.03911,0.00049,27.0,sad,0.0,0.0,18.5,3.7,37.0,40.7,0.0,surprised,0.216,0.138,0.263,0.055,0.077,0.632,0.139,0.24,0.221,0.177,0.297,0.535,0.119,0.398,0.553,0.55,0.234,0.221,0.354,0.263,0.297,0.00581,0.00615,0.15455,385.0,798.0,48.2,199.19
vNpmq6Ok-QQ_seg019,4.0,-36.19,36.07,0.0256999991834163,24.63,1628.4599609375,89.47,10.53,254.15,0.0192,0.0932,0.01888,0.00015,0.10153,0.00016,26.0,neutral,15.4,0.0,11.5,0.0,61.5,11.5,0.0,happy,0.253,0.147,0.334,0.033,0.018,0.207,0.111,0.135,0.404,0.103,0.299,0.771,0.492,0.307,0.644,0.558,0.222,0.404,0.4,0.334,0.299,0.00323,0.00585,0.18743,322.0,762.0,42.3,204.66
vNpmq6Ok-QQ_seg020,3.0,-34.77,37.38,0.0272000003606081,18.54,1772.8199462890625,93.8,6.2,240.78,0.0206,0.1015,0.00805,3e-05,0.02286,1e-05,26.0,sad,7.7,0.0,15.4,7.7,19.2,50.0,0.0,happy,0.199,0.092,0.6,0.053,0.119,0.588,0.217,0.371,0.614,0.167,0.234,0.882,0.447,0.321,0.751,0.697,0.189,0.614,0.292,0.6,0.234,0.00846,0.01287,0.21769,526.0,762.0,69.0,129.88
vNpmq6Ok-QQ_seg021,3.0,-37.15,39.62,0.0295000001788139,31.42,1584.8599853515625,84.37,15.63,281.88,0.0214,0.0968,0.0263,0.00055,0.0669,0.00089,27.0,neutral,3.7,0.0,11.1,14.8,44.4,22.2,3.7,angry,0.458,0.149,0.888,0.088,0.136,0.766,0.375,0.651,0.593,0.691,0.448,0.941,0.374,0.507,0.751,0.736,0.265,0.593,0.606,0.888,0.448,0.01778,0.00091,0.12562,235.0,782.0,30.1,162.99
vNpmq6Ok-QQ_seg022,3.0,-41.7,52.62,0.0201999992132186,40.83,1542.0999755859375,79.07,20.93,251.58,0.0212,0.0964,0.01678,0.00023,0.05194,0.00065,27.0,sad,3.7,0.0,18.5,14.8,25.9,33.3,3.7,happy,0.321,0.174,0.458,0.114,0.168,0.857,0.267,0.518,0.773,0.273,0.43,1.123,0.425,0.582,0.914,1.185,0.381,0.773,0.495,0.458,0.43,0.00931,0.02049,0.10204,160.0,810.0,19.8,157.36
WyprXhvGVYk_seg001,3.0,-30.54,28.53,0.0683000013232231,22.42,1514.0899658203125,81.77,18.23,190.71,0.0248,0.1229,0.01619,0.00014,0.02005,1e-05,25.0,neutral,12.0,0.0,28.0,12.0,32.0,16.0,0.0,surprised,0.41,0.151,0.11,0.043,0.42,1.451,0.116,0.899,0.512,0.087,0.111,0.522,0.098,0.178,0.654,0.976,0.176,0.512,0.562,0.11,0.111,0.02009,0.03034,0.24591,438.0,746.0,58.7,160.03
WyprXhvGVYk_seg002,2.0,-32.46,33.88,0.063400000333786,26.74,1571.06005859375,76.89,23.11,172.79,0.0264,0.1217,0.01343,6e-05,0.01445,0.0,25.0,angry,36.0,0.0,16.0,4.0,20.0,24.0,0.0,surprised,0.3,0.16,0.322,0.08,0.166,0.544,0.071,0.698,0.417,0.24,0.289,0.734,0.14,0.112,0.527,0.769,0.143,0.417,0.46,0.322,0.289,0.00862,0.02131,0.1565,438.0,735.0,59.6,166.45
WyprXhvGVYk_seg003,3.0,-36.12,43.16,0.0575999990105629,36.98,1494.93994140625,67.31,32.69,183.17,0.0259,0.1219,0.01148,6e-05,0.03071,1e-05,27.0,neutral,25.9,0.0,14.8,0.0,33.3,25.9,0.0,angry,0.27,0.077,0.563,0.068,0.158,0.579,0.095,0.885,0.117,0.076,0.261,0.485,0.123,0.197,0.481,0.532,0.149,0.117,0.347,0.563,0.261,0.01851,0.02825,0.16026,194.0,788.0,24.6,166.16
WyprXhvGVYk_seg004,3.0,-32.86,36.0,0.0668999999761581,29.33,1603.3499755859375,75.65,24.35,189.82,0.0259,0.1135,0.01507,0.00012,0.02449,3e-05,26.0,neutral,15.4,3.8,19.2,3.8,34.6,23.1,0.0,happy,0.258,0.134,0.117,0.055,0.199,1.263,0.091,1.102,0.462,0.024,0.199,0.692,0.214,0.54,0.641,0.821,0.151,0.462,0.393,0.117,0.199,0.01344,0.01061,0.18353,390.0,777.0,50.2,166.62
WyprXhvGVYk_seg006,3.0,-32.99,34.87,0.0627000033855438,28.26,1561.1800537109375,76.41,23.59,193.21,0.0261,0.1167,0.01024,4e-05,0.0168,1e-05,25.0,angry,36.0,0.0,20.0,8.0,24.0,8.0,4.0,happy,0.159,0.107,0.305,0.064,0.214,0.472,0.086,0.956,0.456,0.133,0.173,0.58,0.138,0.183,0.55,0.709,0.179,0.456,0.266,0.305,0.173,0.01575,0.01482,0.24176,535.0,729.0,73.4,151.97
WyprXhvGVYk_seg007,2.0,-32.75,32.89,0.0608000010251998,27.46,1549.780029296875,78.75,21.25,186.33,0.0241,0.1154,0.01301,0.0001,0.02155,1e-05,25.0,sad,0.0,0.0,4.0,0.0,40.0,56.0,0.0,happy,0.259,0.082,0.33,0.061,0.326,0.264,0.067,0.458,0.492,0.257,0.207,0.711,0.286,0.107,0.399,0.494,0.111,0.492,0.341,0.33,0.207,0.03746,0.03701,0.1199,112.0,728.0,15.4,169.96
WyprXhvGVYk_seg008,1.0,-37.88,48.26,0.0498999990522861,39.93,1591.5,67.71,32.29,156.18,0.0249,0.1205,0.01008,9e-05,0.02891,7e-05,26.0,sad,11.5,0.0,11.5,23.1,19.2,26.9,7.7,surprised,0.313,0.189,0.176,0.141,0.128,0.726,0.114,0.743,0.483,0.089,0.328,0.798,0.198,0.425,0.698,1.163,0.226,0.483,0.502,0.176,0.328,0.02139,0.04387,0.20801,381.0,760.0,50.1,143.89
WyprXhvGVYk_seg010,2.0,-36.99,45.76,0.0557999983429908,38.89,1561.47998046875,65.3,34.7,176.45,0.025,0.1133,0.01298,9e-05,0.02621,7e-05,27.0,angry,44.4,0.0,0.0,7.4,29.6,18.5,0.0,happy,0.2,0.069,0.157,0.091,0.262,0.91,0.087,0.556,0.584,0.166,0.116,0.365,0.09,0.2,0.416,0.618,0.188,0.584,0.269,0.157,0.116,0.02251,0.02295,0.26907,343.0,790.0,43.4,156.6
WyprXhvGVYk_seg013,3.0,-32.98,36.88,0.0582999996840953,27.27,1605.06005859375,80.76,19.24,181.91,0.0252,0.1196,0.01486,0.00014,0.02487,2e-05,25.0,angry,32.0,0.0,12.0,4.0,32.0,20.0,0.0,surprised,0.389,0.16,0.258,0.052,0.176,0.791,0.088,0.666,0.407,0.19,0.196,0.65,0.125,0.334,0.567,1.041,0.175,0.407,0.549,0.258,0.196,0.02598,0.01058,0.17134,503.0,722.0,69.7,203.32
WyprXhvGVYk_seg014,1.0,-33.68,35.48,0.0588999986648559,30.19,1554.43994140625,75.83,24.17,172.1,0.024,0.1179,0.01215,8e-05,0.02237,7e-05,25.0,neutral,20.0,0.0,16.0,0.0,40.0,20.0,4.0,happy,0.307,0.144,0.479,0.132,0.476,1.212,0.15,1.331,0.66,0.204,0.138,0.609,0.119,0.297,0.79,0.884,0.196,0.66,0.451,0.479,0.138,0.01517,0.01333,0.29622,444.0,741.0,59.9,159.17
WyprXhvGVYk_seg015,2.0,-35.54,41.67,0.0573000013828277,35.46,1581.5400390625,70.16,29.84,176.93,0.024,0.1152,0.01264,6e-05,0.01832,2e-05,26.0,sad,7.7,0.0,26.9,0.0,30.8,34.6,0.0,happy,0.331,0.1,0.838,0.052,0.385,0.991,0.11,0.778,0.88,0.52,0.467,1.408,0.138,0.618,0.671,0.624,0.175,0.88,0.432,0.838,0.467,0.01241,0.01486,0.32502,426.0,777.0,54.8,151.95
WyprXhvGVYk_seg016,2.0,-35.88,42.52,0.0570000000298023,35.57,1592.77001953125,68.3,31.7,188.47,0.0312,0.1287,0.01487,0.0001,0.03089,7e-05,25.0,sad,16.0,0.0,24.0,0.0,8.0,52.0,0.0,surprised,0.517,0.222,0.644,0.218,0.365,1.001,0.33,0.942,0.536,0.288,0.605,1.142,0.248,0.689,0.737,0.759,0.288,0.536,0.739,0.644,0.605,0.03026,0.04315,0.22065,419.0,722.0,58.0,137.59
WyprXhvGVYk_seg018,2.0,-33.7,35.42,0.0570000000298023,27.44,1584.969970703125,73.94,26.06,159.25,0.0257,0.1229,0.01423,0.00012,0.02704,4e-05,26.0,sad,23.1,0.0,15.4,0.0,30.8,30.8,0.0,angry,0.461,0.118,0.615,0.103,0.209,1.046,0.104,1.18,0.312,0.129,0.366,0.864,0.33,0.423,0.788,1.078,0.308,0.312,0.579,0.615,0.366,0.01768,0.04013,0.25808,327.0,765.0,42.7,163.64
WyprXhvGVYk_seg019,3.0,-35.95,41.32,0.0566999986767768,35.42,1538.300048828125,69.22,30.78,184.5,0.0214,0.1121,0.01225,0.0001,0.02806,0.00021,26.0,neutral,3.8,0.0,7.7,3.8,50.0,34.6,0.0,sad,0.241,0.159,0.537,0.36,0.229,0.79,0.117,0.696,0.329,0.508,0.74,1.499,0.229,0.494,0.896,1.029,0.212,0.329,0.4,0.537,0.74,0.03089,0.03728,0.25908,358.0,760.0,47.1,143.89
XZBZ5aBEUrs_seg000,4.0,-31.59,39.05,0.0612999983131885,25.93,1787.3199462890625,87.51,12.49,230.11,0.0171,0.0887,0.01299,0.00011,0.02892,5e-05,26.0,angry,53.8,3.8,7.7,15.4,11.5,0.0,7.7,happy,0.175,0.065,0.29,0.054,0.813,0.93,0.107,1.037,0.535,0.878,0.102,0.343,0.162,0.18,0.571,0.463,0.096,0.535,0.24,0.29,0.102,0.02012,0.02011,0.26815,361.0,755.0,47.8,120.11
XZBZ5aBEUrs_seg001,4.0,-28.23,26.09,0.0734999999403953,16.35,1794.31005859375,89.83,10.17,227.61,0.0164,0.0879,0.01107,8e-05,0.03034,3e-05,26.0,angry,34.6,0.0,15.4,11.5,15.4,19.2,3.8,surprised,0.428,0.14,0.065,0.114,0.581,1.614,0.063,0.183,0.361,0.148,0.382,0.581,0.201,0.226,0.731,0.56,0.139,0.361,0.568,0.065,0.382,0.01863,0.04349,0.35995,469.0,772.0,60.8,156.67
XZBZ5aBEUrs_seg002,3.0,-28.13,25.08,0.0764999985694885,17.48,1837.4000244140625,92.19,7.81,225.96,0.016,0.0801,0.01286,8e-05,0.02794,5e-05,27.0,fear,33.3,11.1,40.7,3.7,7.4,0.0,3.7,surprised,0.31,0.168,0.455,0.123,0.466,0.866,0.109,1.033,0.341,0.586,0.125,0.836,0.186,0.203,0.525,0.959,0.248,0.341,0.478,0.455,0.125,0.02309,0.02457,0.23983,390.0,784.0,49.7,165.24
XZBZ5aBEUrs_seg003,4.0,-30.66,29.43,0.0671999976038932,23.81,1854.3399658203125,86.03,13.97,216.31,0.0164,0.0833,0.00781,3e-05,0.02695,2e-05,26.0,fear,19.2,15.4,23.1,3.8,19.2,0.0,19.2,surprised,0.255,0.23,0.154,0.073,0.563,1.072,0.077,0.451,0.188,0.452,0.16,0.535,0.217,0.18,0.621,0.491,0.192,0.188,0.485,0.154,0.16,0.00305,0.00646,0.33302,579.0,757.0,76.5,134.9
XZBZ5aBEUrs_seg004,3.0,-29.26,25.3,0.0692000016570091,20.4,1860.22998046875,88.62,11.38,222.38,0.017,0.0845,0.01252,9e-05,0.03397,2e-05,27.0,angry,55.6,0.0,11.1,7.4,11.1,14.8,0.0,surprised,0.507,0.246,0.116,0.059,0.615,1.478,0.081,0.387,0.193,0.26,0.292,0.552,0.205,0.133,0.458,0.576,0.186,0.193,0.753,0.116,0.292,0.01605,0.00981,0.14029,615.0,785.0,78.3,141.24
